seed,goal_reached,path_length,nodes,loops,time
78949,1,29,180,180,0.000186920166015625
78950,1,29,180,180,0.00018668174743652344
78951,1,29,180,179,0.00019121170043945312
78952,1,29,180,180,0.0001881122589111328
78953,1,29,180,180,0.000186920166015625
78954,1,31,179,178,0.00018525123596191406
78955,1,29,179,179,0.00019168853759765625
78956,1,29,180,180,0.00018787384033203125
78957,1,29,180,180,0.00019025802612304688
78958,1,29,180,180,0.00019359588623046875
78960,1,29,180,180,0.00023031234741210938
78961,1,29,165,163,0.0001704692840576172
78962,1,29,179,179,0.0001876354217529297
78963,1,29,180,179,0.00018644332885742188
78964,1,29,179,179,0.00018286705017089844
78965,1,29,180,180,0.00019979476928710938
78966,1,29,178,175,0.00018215179443359375
78967,1,29,178,178,0.00018787384033203125
78968,1,29,180,180,0.00018739700317382812
78969,1,29,179,179,0.00019741058349609375
78970,1,29,179,179,0.0001842975616455078
78972,1,29,179,179,0.0001819133758544922
78973,1,29,180,180,0.00019311904907226562
78974,1,29,176,176,0.0001819133758544922
78975,1,29,178,178,0.00018286705017089844
78976,1,29,179,179,0.00018405914306640625
78977,1,29,179,179,0.0001842975616455078
78978,1,29,179,179,0.00018405914306640625
78981,1,29,178,178,0.0001838207244873047
78982,1,29,178,178,0.00018143653869628906
78984,1,29,178,178,0.00018286705017089844
78985,1,29,180,180,0.00018477439880371094
78986,1,29,177,177,0.0001857280731201172
78987,1,29,178,178,0.0001888275146484375
78988,1,29,180,180,0.0001850128173828125
78989,1,29,180,180,0.00018477439880371094
78990,1,29,180,180,0.0001862049102783203
78991,1,29,180,180,0.00018739700317382812
78992,1,29,180,179,0.00018525123596191406
78993,1,29,178,177,0.00019073486328125
78994,1,29,180,180,0.0001862049102783203
78995,1,29,180,180,0.0001876354217529297
78996,1,29,180,180,0.00018668174743652344
78998,1,29,179,179,0.0001919269561767578
78999,1,29,178,178,0.0001857280731201172
79000,1,29,174,174,0.0001811981201171875
79001,1,29,180,180,0.00019049644470214844
79003,1,29,176,176,0.00018286705017089844
79005,1,29,180,180,0.00018596649169921875
79006,1,37,176,174,0.00018548965454101562
79007,1,29,176,175,0.00018262863159179688
79009,1,29,168,168,0.00017309188842773438
79010,1,29,179,179,0.00019097328186035156
79011,1,29,175,175,0.00018143653869628906
79012,1,29,180,180,0.00018596649169921875
79013,1,29,180,180,0.00018787384033203125
79014,1,29,179,179,0.00019049644470214844
79015,1,29,177,177,0.00018286705017089844
79018,1,29,180,180,0.00019097328186035156
79019,1,29,179,179,0.000186920166015625
79020,1,29,180,180,0.00018525123596191406
79022,1,29,180,180,0.0001895427703857422
79024,1,29,177,177,0.0001823902130126953
79025,1,29,179,179,0.00018453598022460938
79026,1,29,180,180,0.00019097328186035156
79027,1,29,180,180,0.0001842975616455078
79028,1,29,179,179,0.00018405914306640625
79031,1,29,165,162,0.00016808509826660156
79032,1,29,179,179,0.0001857280731201172
79033,1,29,179,179,0.0001862049102783203
79034,1,31,180,180,0.00019240379333496094
79037,1,29,180,180,0.0001857280731201172
79038,1,29,179,179,0.0001838207244873047
79039,1,29,178,178,0.00018835067749023438
79042,1,29,180,180,0.000186920166015625
79043,1,29,178,178,0.0001842975616455078
79045,1,29,177,177,0.00018930435180664062
79051,1,29,178,175,0.000186920166015625
79052,1,29,179,179,0.00018835067749023438
79053,1,29,178,178,0.00018739700317382812
79055,1,29,180,180,0.00019240379333496094
79056,1,29,168,168,0.00017380714416503906
79057,1,29,180,180,0.00018644332885742188
79058,1,29,172,166,0.00017833709716796875
79059,1,29,180,180,0.0001888275146484375
79060,1,29,180,180,0.000186920166015625
79061,1,29,177,177,0.00018310546875
79062,1,29,180,180,0.00018525123596191406
79064,1,29,180,179,0.00018453598022460938
79065,1,29,180,180,0.00018596649169921875
79066,1,29,134,130,0.00013566017150878906
79067,1,29,179,179,0.00018715858459472656
79068,1,29,180,180,0.00018477439880371094
79069,1,29,180,180,0.00018715858459472656
79070,1,29,178,178,0.00019121170043945312
79071,1,29,180,180,0.00018525123596191406
79072,1,29,179,179,0.00018525123596191406
79073,1,31,175,168,0.0001747608184814453
79074,1,29,179,179,0.0001888275146484375
79075,1,29,178,178,0.0001862049102783203
79076,1,29,180,180,0.0001862049102783203
79077,1,29,179,177,0.00018453598022460938
79079,1,29,177,177,0.00018095970153808594
79080,1,29,178,177,0.0001838207244873047
79081,1,29,171,171,0.00017762184143066406
79082,1,29,180,180,0.00019168853759765625
79084,1,29,179,179,0.00018405914306640625
79086,1,29,178,178,0.00018358230590820312
79088,1,29,179,179,0.00018453598022460938
79089,1,29,177,177,0.00018739700317382812
79090,1,29,180,179,0.00018668174743652344
79091,1,29,179,179,0.00019073486328125
79092,1,29,178,178,0.00018525123596191406
79093,1,29,179,179,0.0001857280731201172
79096,1,29,180,180,0.0001857280731201172
79097,1,29,180,180,0.00018644332885742188
79098,1,29,180,180,0.0001857280731201172
79099,1,29,176,176,0.0001914501190185547
79102,1,29,179,179,0.0001938343048095703
79103,1,29,178,178,0.0001983642578125
79104,1,29,180,180,0.0001952648162841797
79105,1,29,179,179,0.00026702880859375
79106,1,29,170,170,0.00019478797912597656
79107,1,29,180,180,0.0001964569091796875
79108,1,29,179,179,0.00028514862060546875
79109,1,29,180,180,0.000263214111328125
79110,1,29,179,178,0.00020384788513183594
79112,1,29,180,180,0.00019073486328125
79113,1,29,180,180,0.0001995563507080078
79114,1,29,180,180,0.00018858909606933594
79116,1,29,180,180,0.00018525123596191406
79118,1,29,180,180,0.0001862049102783203
79120,1,31,170,167,0.00017404556274414062
79121,1,29,179,179,0.00018596649169921875
79122,1,29,180,180,0.0001842975616455078
79124,1,29,174,173,0.0001823902130126953
79126,1,29,173,173,0.00017786026000976562
79127,1,29,177,174,0.00018072128295898438
79128,1,29,180,180,0.00019216537475585938
79131,1,29,178,178,0.00018286705017089844
79132,1,29,178,178,0.00018310546875
79133,1,29,179,178,0.00018453598022460938
79134,1,29,178,178,0.00018453598022460938
79135,1,29,179,179,0.00018358230590820312
79137,1,29,178,176,0.0001819133758544922
79139,1,29,173,171,0.00017642974853515625
79140,1,29,180,180,0.00019216537475585938
79142,1,29,179,179,0.00018453598022460938
79143,1,29,180,179,0.00018596649169921875
79144,1,29,180,179,0.00019168853759765625
79146,1,29,180,180,0.00018477439880371094
79147,1,29,180,180,0.00018548965454101562
79148,1,29,174,173,0.00018095970153808594
79149,1,29,178,178,0.0001838207244873047
79150,1,29,179,179,0.0001857280731201172
79151,1,29,180,180,0.00019168853759765625
79153,1,29,179,179,0.00018525123596191406
79155,1,29,178,178,0.00018167495727539062
79156,1,29,180,180,0.00018548965454101562
79157,1,29,178,178,0.0001850128173828125
79158,1,29,180,179,0.0001838207244873047
79159,1,29,180,180,0.00019073486328125
79160,1,29,179,179,0.00018477439880371094
79161,1,29,180,180,0.0001850128173828125
79162,1,29,180,180,0.00018453598022460938
79165,1,29,180,180,0.00018525123596191406
79166,1,29,179,179,0.0001838207244873047
79167,1,29,179,179,0.000186920166015625
79168,1,29,176,176,0.0001800060272216797
79169,1,29,178,177,0.0001842975616455078
79170,1,29,180,180,0.0001857280731201172
79171,1,29,179,177,0.0001964569091796875
79172,1,29,180,180,0.0001857280731201172
79173,1,29,179,179,0.00018334388732910156
79174,1,29,177,176,0.00018286705017089844
79175,1,29,180,180,0.0001983642578125
79176,1,29,177,177,0.00018072128295898438
79177,1,29,170,170,0.0001747608184814453
79180,1,29,168,165,0.00016832351684570312
79181,1,29,178,178,0.00018358230590820312
79182,1,29,179,179,0.0001838207244873047
79184,1,29,180,180,0.00018358230590820312
79185,1,29,177,177,0.00018262863159179688
79186,1,29,180,180,0.00018906593322753906
79188,1,29,180,180,0.00018548965454101562
79189,1,29,178,178,0.00018358230590820312
79190,1,29,180,179,0.00018358230590820312
79191,1,29,157,157,0.0001678466796875
79192,1,33,180,180,0.00018453598022460938
79193,1,29,178,178,0.00018310546875
79194,1,29,179,179,0.0001823902130126953
79195,1,29,177,177,0.0001838207244873047
79196,1,29,180,180,0.00018835067749023438
79197,1,29,180,180,0.0001862049102783203
79198,1,29,179,179,0.00018787384033203125
79199,1,29,179,179,0.00018525123596191406
79200,1,29,179,178,0.00018286705017089844
79201,1,29,173,172,0.0001766681671142578
79202,1,29,176,176,0.00018548965454101562
79203,1,29,180,180,0.00018525123596191406
79204,1,29,179,179,0.0001842975616455078
79205,1,29,175,173,0.000179290771484375
79206,1,29,179,178,0.00018405914306640625
79207,1,29,180,180,0.00018477439880371094
79208,1,29,177,176,0.0001804828643798828
79209,1,29,179,179,0.00018978118896484375
79210,1,29,180,180,0.0001850128173828125
79211,1,29,180,179,0.0001862049102783203
79212,1,29,180,180,0.00018477439880371094
79213,1,29,179,179,0.00018858909606933594
79214,1,29,179,178,0.00018334388732910156
79215,1,29,180,180,0.0001862049102783203
79216,1,29,180,178,0.00018262863159179688
79218,1,29,179,179,0.0001838207244873047
79219,1,29,180,180,0.00018739700317382812
79220,1,29,179,179,0.00018596649169921875
79221,1,29,179,179,0.00020599365234375
79223,1,29,177,177,0.0001811981201171875
79224,1,29,180,180,0.00018405914306640625
79227,1,29,180,180,0.00019788742065429688
79228,1,29,179,178,0.00019598007202148438
79229,1,29,180,180,0.00019598007202148438
79230,1,29,180,180,0.0002689361572265625
79231,1,29,180,179,0.0001919269561767578
79234,1,29,179,178,0.00018477439880371094
79235,1,29,180,179,0.0001850128173828125
79236,1,29,178,178,0.00018024444580078125
79238,1,29,171,166,0.00016880035400390625
79239,1,29,179,179,0.0001842975616455078
79241,1,29,179,179,0.00018668174743652344
79242,1,29,180,180,0.00018358230590820312
79244,1,29,178,175,0.0001761913299560547
79245,1,29,179,179,0.0001857280731201172
79246,1,29,177,173,0.0001761913299560547
79247,1,29,178,178,0.00018095970153808594
79250,1,29,179,179,0.00018787384033203125
79252,1,29,179,179,0.00018334388732910156
79253,1,29,178,178,0.00018286705017089844
79254,1,29,179,179,0.0001811981201171875
79255,1,29,180,180,0.0001914501190185547
79256,1,29,177,177,0.00018167495727539062
79257,1,29,180,180,0.00018596649169921875
79258,1,29,170,170,0.00017404556274414062
79259,1,29,179,179,0.0001842975616455078
79260,1,29,178,178,0.0001823902130126953
79261,1,29,179,179,0.0001838207244873047
79262,1,29,180,179,0.00018835067749023438
79263,1,29,179,179,0.0001862049102783203
79264,1,29,180,180,0.0001862049102783203
79265,1,29,178,178,0.00018262863159179688
79266,1,29,177,176,0.0001857280731201172
79267,1,29,180,180,0.00018358230590820312
79268,1,29,180,180,0.00018477439880371094
79270,1,29,180,180,0.00018835067749023438
79271,1,29,180,180,0.0001862049102783203
79272,1,29,180,180,0.00018787384033203125
79273,1,29,180,180,0.0001857280731201172
79274,1,29,180,180,0.00019311904907226562
79275,1,29,173,173,0.00017881393432617188
79276,1,29,180,180,0.00018596649169921875
79277,1,29,180,180,0.00018548965454101562
79279,1,29,180,180,0.00018525123596191406
79280,1,29,180,180,0.00018668174743652344
79281,1,29,178,178,0.00019025802612304688
79282,1,29,180,180,0.0001862049102783203
79283,1,29,178,178,0.00018453598022460938
79284,1,29,178,178,0.00018405914306640625
79285,1,29,178,177,0.00018906593322753906
79286,1,29,176,176,0.0001804828643798828
79288,1,29,175,175,0.00018334388732910156
79289,1,29,180,180,0.0001926422119140625
79290,1,29,179,179,0.00018978118896484375
79291,1,29,180,180,0.00018548965454101562
79292,1,29,174,174,0.00018286705017089844
79293,1,29,179,176,0.0001919269561767578
79294,1,29,179,179,0.00018835067749023438
79295,1,29,177,177,0.0001881122589111328
79296,1,29,177,177,0.0001876354217529297
79297,1,29,178,178,0.00018405914306640625
79298,1,29,179,179,0.0001914501190185547
79299,1,29,169,169,0.0001780986785888672
79300,1,29,178,176,0.0001914501190185547
79301,1,29,180,180,0.0001888275146484375
79302,1,29,180,180,0.000186920166015625
79303,1,29,180,180,0.00018858909606933594
79304,1,29,179,179,0.00019407272338867188
79305,1,29,180,180,0.00018787384033203125
79306,1,29,179,179,0.00018787384033203125
79307,1,29,180,180,0.00018525123596191406
79308,1,29,180,180,0.00018930435180664062
79309,1,29,179,179,0.00018906593322753906
79311,1,29,179,179,0.00018930435180664062
79312,1,29,179,179,0.00019025802612304688
79313,1,29,180,180,0.00018978118896484375
79314,1,29,180,177,0.00018739700317382812
79315,1,29,167,162,0.0001697540283203125
79316,1,29,179,177,0.00018668174743652344
79317,1,29,178,178,0.00018525123596191406
79318,1,29,171,171,0.00017976760864257812
79319,1,29,177,176,0.00019097328186035156
79320,1,29,180,180,0.00018715858459472656
79321,1,29,178,177,0.00018405914306640625
79322,1,29,180,179,0.00019025802612304688
79323,1,29,179,178,0.00019311904907226562
79324,1,29,180,180,0.00019073486328125
79325,1,29,178,178,0.0001857280731201172
79326,1,29,179,179,0.0001888275146484375
79327,1,29,179,179,0.00018668174743652344
79329,1,29,179,179,0.0001888275146484375
79330,1,29,180,180,0.0001919269561767578
79331,1,29,180,180,0.00019073486328125
79332,1,29,171,171,0.00017881393432617188
79333,1,29,180,180,0.00018858909606933594
79334,1,29,179,179,0.00019621849060058594
79336,1,29,178,178,0.00018787384033203125
79337,1,29,180,180,0.00018906593322753906
79339,1,29,179,179,0.00019168853759765625
79340,1,29,180,180,0.00018739700317382812
79341,1,29,180,180,0.0001857280731201172
79342,1,29,177,177,0.00018215179443359375
79343,1,29,180,180,0.00019097328186035156
79344,1,29,179,179,0.0001862049102783203
79345,1,29,180,180,0.00018906593322753906
79347,1,31,180,180,0.00019216537475585938
79348,1,29,180,180,0.0001876354217529297
79349,1,31,178,174,0.0001819133758544922
79350,1,29,176,175,0.000179290771484375
79351,1,29,179,179,0.00019049644470214844
79352,1,29,179,179,0.0001838207244873047
79353,1,29,180,180,0.00018548965454101562
79354,1,29,180,180,0.00018548965454101562
79355,1,29,179,179,0.0001919269561767578
79356,1,29,156,152,0.00016736984252929688
79357,1,29,180,180,0.00022983551025390625
79358,1,29,174,174,0.00031065940856933594
79359,1,29,180,180,0.00028324127197265625
79360,1,29,180,180,0.00022792816162109375
79361,1,29,179,179,0.0001895427703857422
79362,1,29,175,175,0.00018143653869628906
79363,1,29,180,180,0.00018858909606933594
79364,1,29,177,177,0.00019049644470214844
79366,1,29,180,180,0.00018453598022460938
79367,1,29,177,176,0.00018358230590820312
79368,1,29,169,166,0.00017309188842773438
79369,1,29,176,175,0.00018167495727539062
79370,1,29,180,180,0.00018596649169921875
79371,1,29,179,179,0.00018477439880371094
79372,1,29,178,178,0.00018525123596191406
79373,1,29,179,179,0.00018405914306640625
79374,1,29,180,180,0.0001857280731201172
79375,1,29,180,180,0.00019359588623046875
79377,1,29,179,179,0.0001838207244873047
79378,1,29,179,178,0.00018477439880371094
79379,1,29,178,178,0.0001938343048095703
79384,1,29,171,171,0.0001761913299560547
79385,1,29,178,178,0.00019288063049316406
79386,1,29,177,177,0.00018477439880371094
79388,1,29,179,179,0.00018477439880371094
79389,1,29,180,180,0.000186920166015625
79390,1,29,180,180,0.00018715858459472656
79391,1,29,171,168,0.00017452239990234375
79392,1,29,171,171,0.00018024444580078125
79393,1,29,171,166,0.00017309188842773438
79395,1,29,174,174,0.00017952919006347656
79396,1,29,180,179,0.0001919269561767578
79397,1,29,180,180,0.0001850128173828125
79399,1,29,180,180,0.00018715858459472656
79400,1,29,180,180,0.0001876354217529297
79402,1,29,180,179,0.00018358230590820312
79403,1,29,180,180,0.0001862049102783203
79405,1,29,174,174,0.0001838207244873047
79406,1,29,179,179,0.00018668174743652344
79407,1,29,180,180,0.0001862049102783203
79408,1,29,179,178,0.0001857280731201172
79409,1,29,179,179,0.00018525123596191406
79410,1,29,176,174,0.00018024444580078125
79412,1,29,180,180,0.00018405914306640625
79413,1,29,180,180,0.00019216537475585938
79414,1,29,180,180,0.00018715858459472656
79415,1,29,180,180,0.0001857280731201172
79416,1,29,179,179,0.0001857280731201172
79417,1,29,180,180,0.00019598007202148438
79418,1,29,179,179,0.0001862049102783203
79419,1,29,177,177,0.00018453598022460938
79420,1,29,178,178,0.00019073486328125
79421,1,29,179,179,0.0001850128173828125
79422,1,29,180,180,0.00018715858459472656
79423,1,29,177,177,0.00018453598022460938
79424,1,29,179,179,0.00018978118896484375
79425,1,29,180,180,0.00018596649169921875
79426,1,29,179,179,0.00018644332885742188
79427,1,29,180,180,0.00018668174743652344
79428,1,29,179,179,0.0001862049102783203
79429,1,29,179,179,0.0001862049102783203
79430,1,29,180,180,0.00018668174743652344
79431,1,29,180,180,0.0001919269561767578
79432,1,29,179,179,0.0001857280731201172
79433,1,29,180,180,0.00018596649169921875
79434,1,29,179,179,0.00018548965454101562
79435,1,29,179,179,0.00019168853759765625
79436,1,29,180,180,0.000186920166015625
79437,1,29,180,180,0.00018835067749023438
79438,1,29,177,177,0.0001823902130126953
79439,1,29,179,178,0.000186920166015625
79440,1,29,180,180,0.00018668174743652344
79441,1,29,177,177,0.00018215179443359375
79442,1,29,180,180,0.00019073486328125
79445,1,29,180,180,0.0001862049102783203
79446,1,29,178,178,0.00018548965454101562
79447,1,29,179,179,0.00018787384033203125
79450,1,29,180,180,0.00018477439880371094
79453,1,29,180,179,0.0001842975616455078
79454,1,29,180,180,0.00018525123596191406
79455,1,29,180,180,0.000186920166015625
79456,1,29,177,177,0.0001819133758544922
79457,1,29,178,178,0.00018310546875
79458,1,29,178,178,0.00018286705017089844
79459,1,29,176,175,0.00018715858459472656
79460,1,29,178,175,0.00018167495727539062
79461,1,29,179,179,0.00018525123596191406
79462,1,29,179,179,0.00018477439880371094
79463,1,29,180,180,0.00019168853759765625
79465,1,29,175,175,0.00018143653869628906
79466,1,29,171,171,0.0001780986785888672
79467,1,29,177,177,0.00018405914306640625
79468,1,29,179,179,0.0001850128173828125
79470,1,29,179,179,0.00018310546875
79472,1,29,180,180,0.0001850128173828125
79473,1,29,176,176,0.0001819133758544922
79474,1,29,175,175,0.0001800060272216797
79476,1,29,180,180,0.00019097328186035156
79479,1,29,180,180,0.00018668174743652344
79480,1,29,176,176,0.00018930435180664062
79481,1,29,178,178,0.00018358230590820312
79482,1,29,180,180,0.00018668174743652344
79483,1,29,180,180,0.00018978118896484375
79484,1,29,180,180,0.00018548965454101562
79485,1,29,180,180,0.0001900196075439453
79486,1,29,177,177,0.00027179718017578125
79487,1,29,177,176,0.00020360946655273438
79489,1,29,169,165,0.00024366378784179688
79490,1,29,180,180,0.00032520294189453125
79492,1,29,180,180,0.00018405914306640625
79493,1,29,179,179,0.00018525123596191406
79494,1,29,178,178,0.0001938343048095703
79495,1,29,178,178,0.00018477439880371094
79496,1,29,178,178,0.00018596649169921875
79497,1,29,179,179,0.00018477439880371094
79499,1,29,180,180,0.00018525123596191406
79500,1,29,178,178,0.0001850128173828125
79501,1,29,180,180,0.00018525123596191406
79502,1,29,180,180,0.0001933574676513672
79504,1,29,180,180,0.00018525123596191406
79508,1,29,178,177,0.0001842975616455078
79510,1,29,177,177,0.000186920166015625
79511,1,29,180,180,0.00019359588623046875
79512,1,29,178,178,0.0001823902130126953
79514,1,29,180,180,0.0001881122589111328
79515,1,29,162,160,0.0001652240753173828
79516,1,29,180,180,0.00018858909606933594
79517,1,29,179,179,0.000186920166015625
79518,1,29,178,177,0.00018405914306640625
79519,1,29,179,179,0.00019407272338867188
79520,1,29,178,178,0.00018453598022460938
79521,1,29,180,180,0.00018548965454101562
79522,1,29,178,178,0.00018715858459472656
79523,1,29,180,180,0.00019073486328125
79525,1,29,179,179,0.00018906593322753906
79526,1,29,180,180,0.000186920166015625
79527,1,29,178,178,0.0001919269561767578
79528,1,29,180,180,0.0001842975616455078
79529,1,29,179,179,0.0001857280731201172
79530,1,29,176,176,0.00018739700317382812
79531,1,29,177,177,0.00018787384033203125
79532,1,29,177,177,0.00018668174743652344
79533,1,29,180,180,0.0001888275146484375
79534,1,29,174,173,0.0001800060272216797
79536,1,29,179,179,0.00018858909606933594
79537,1,29,180,180,0.00018787384033203125
79538,1,29,178,178,0.00018548965454101562
79539,1,29,179,179,0.0001895427703857422
79540,1,29,179,178,0.0001857280731201172
79541,1,29,178,178,0.00018596649169921875
79542,1,29,177,177,0.00018072128295898438
79543,1,29,166,166,0.00017404556274414062
79545,1,29,177,177,0.0001823902130126953
79546,1,29,180,180,0.0001838207244873047
79547,1,29,180,180,0.00018787384033203125
79548,1,29,179,179,0.000186920166015625
79549,1,29,179,179,0.00018644332885742188
79550,1,29,180,178,0.00018286705017089844
79551,1,29,180,180,0.0001895427703857422
79552,1,29,180,180,0.0001857280731201172
79553,1,29,178,178,0.0001857280731201172
79555,1,29,179,179,0.00018405914306640625
79556,1,29,178,177,0.00018596649169921875
79558,1,29,179,179,0.00018215179443359375
79559,1,29,179,179,0.00018930435180664062
79560,1,29,179,178,0.0001838207244873047
79561,1,29,179,179,0.0001838207244873047
79563,1,29,178,178,0.00018310546875
79564,1,29,180,180,0.0001850128173828125
79565,1,29,179,179,0.00018405914306640625
79566,1,29,179,179,0.00018835067749023438
79567,1,31,180,178,0.0001857280731201172
79568,1,29,176,176,0.00018453598022460938
79569,1,29,176,176,0.00018024444580078125
79570,1,29,177,177,0.00019025802612304688
79571,1,29,174,174,0.00017952919006347656
79572,1,29,179,179,0.0001838207244873047
79573,1,29,175,175,0.000179290771484375
79574,1,29,180,180,0.00018453598022460938
79575,1,29,180,179,0.0001838207244873047
79577,1,29,180,180,0.00018548965454101562
79578,1,29,179,179,0.00018715858459472656
79579,1,29,179,177,0.00018310546875
79580,1,29,177,176,0.00018095970153808594
79581,1,29,180,180,0.00018405914306640625
79582,1,29,180,180,0.00019049644470214844
79584,1,29,174,174,0.00017690658569335938
79585,1,29,179,179,0.00018310546875
79586,1,29,178,178,0.00018262863159179688
79587,1,29,180,180,0.00018525123596191406
79588,1,29,180,180,0.0001842975616455078
79590,1,29,180,180,0.00018906593322753906
79591,1,29,180,180,0.00018548965454101562
79592,1,29,180,180,0.0001857280731201172
79593,1,29,179,179,0.00018596649169921875
79598,1,29,176,176,0.00017881393432617188
79599,1,29,171,171,0.0001773834228515625
79600,1,29,180,180,0.00018453598022460938
79601,1,29,180,180,0.0001850128173828125
79602,1,29,178,178,0.00018739700317382812
79606,1,29,179,179,0.0001823902130126953
79607,1,29,176,176,0.00018072128295898438
79608,1,29,176,176,0.00018548965454101562
79610,1,29,174,171,0.0001819133758544922
79611,1,29,180,180,0.0001895427703857422
79612,1,29,180,180,0.0001857280731201172
79613,1,29,179,179,0.00018715858459472656
79614,1,29,179,179,0.00018310546875
79617,1,29,176,176,0.00018095970153808594
79618,1,31,177,176,0.00018525123596191406
79620,1,29,180,180,0.00023508071899414062
79621,1,29,179,179,0.0002181529998779297
79622,1,29,178,178,0.00023126602172851562
79624,1,29,179,179,0.00018358230590820312
79625,1,29,179,179,0.00018787384033203125
79626,1,29,179,179,0.0001957416534423828
79627,1,29,178,176,0.00018286705017089844
79628,1,29,176,175,0.0001823902130126953
79629,1,29,177,177,0.00018215179443359375
79631,1,29,179,179,0.0001850128173828125
79632,1,29,180,180,0.0001888275146484375
79633,1,29,177,177,0.0001914501190185547
79634,1,29,179,179,0.0001838207244873047
79635,1,29,180,180,0.00018739700317382812
79636,1,29,180,180,0.00018477439880371094
79637,1,29,177,177,0.00019025802612304688
79638,1,33,177,175,0.00017976760864257812
79639,1,33,179,179,0.00018644332885742188
79640,1,29,179,179,0.00018739700317382812
79641,1,29,175,175,0.00018095970153808594
79642,1,29,177,176,0.0001862049102783203
79643,1,29,179,179,0.00018405914306640625
79644,1,29,178,178,0.0001933574676513672
79646,1,31,178,178,0.00018715858459472656
79647,1,29,178,178,0.00018477439880371094
79648,1,29,179,179,0.0001938343048095703
79649,1,29,179,178,0.00018310546875
79650,1,29,178,178,0.000186920166015625
79651,1,29,178,178,0.00018525123596191406
79652,1,29,178,178,0.00018525123596191406
79653,1,29,177,177,0.00018405914306640625
79654,1,29,180,180,0.00018835067749023438
79655,1,29,179,179,0.00019407272338867188
79656,1,29,177,177,0.00018668174743652344
79657,1,29,177,176,0.0001819133758544922
79658,1,29,178,178,0.0001857280731201172
79660,1,29,180,180,0.0001850128173828125
79661,1,29,180,180,0.0001888275146484375
79662,1,29,177,177,0.00018262863159179688
79663,1,29,180,180,0.00018787384033203125
79665,1,29,179,179,0.0001862049102783203
79666,1,29,171,171,0.0001811981201171875
79667,1,29,180,180,0.00018715858459472656
79669,1,29,175,175,0.0001785755157470703
79671,1,29,180,180,0.00019121170043945312
79672,1,29,180,180,0.0001850128173828125
79673,1,29,180,180,0.00018525123596191406
79674,1,29,180,180,0.0001842975616455078
79675,1,29,179,179,0.00018358230590820312
79676,1,29,179,179,0.00018477439880371094
79677,1,29,180,180,0.00018739700317382812
79678,1,29,180,180,0.00019049644470214844
79679,1,29,180,180,0.00018548965454101562
79680,1,29,180,180,0.000186920166015625
79682,1,29,177,177,0.00018525123596191406
79683,1,29,179,179,0.00018596649169921875
79684,1,29,179,179,0.00018358230590820312
79685,1,29,180,180,0.0001850128173828125
79686,1,29,180,180,0.0001926422119140625
79687,1,29,180,180,0.00019049644470214844
79688,1,29,179,179,0.00018596649169921875
79689,1,29,180,180,0.00018596649169921875
79690,1,29,180,180,0.00019431114196777344
79691,1,29,177,177,0.0001819133758544922
79692,1,29,180,180,0.0001862049102783203
79694,1,29,178,178,0.00018858909606933594
79695,1,29,176,176,0.0001811981201171875
79696,1,29,178,177,0.00018453598022460938
79697,1,29,179,179,0.00018525123596191406
79698,1,29,179,179,0.00019288063049316406
79699,1,29,177,177,0.00018596649169921875
79701,1,29,177,177,0.00018477439880371094
79703,1,29,178,178,0.0001862049102783203
79704,1,29,180,180,0.0001895427703857422
79706,1,29,179,179,0.0001850128173828125
79707,1,29,180,180,0.0001919269561767578
79708,1,29,178,178,0.0001926422119140625
79709,1,29,179,179,0.0002009868621826172
79710,1,29,178,178,0.00019359588623046875
79711,1,29,172,172,0.00018453598022460938
79712,1,29,179,179,0.00019407272338867188
79713,1,29,175,175,0.00018978118896484375
79714,1,29,179,178,0.0001842975616455078
79715,1,29,176,176,0.00018477439880371094
79717,1,29,180,180,0.00018668174743652344
79718,1,29,180,180,0.00018739700317382812
79719,1,29,180,179,0.00018644332885742188
79720,1,29,180,180,0.00019073486328125
79722,1,29,177,176,0.0001811981201171875
79724,1,29,174,174,0.00017833709716796875
79725,1,29,175,175,0.00018668174743652344
79726,1,29,175,175,0.00017976760864257812
79727,1,29,177,177,0.00018310546875
79728,1,29,180,180,0.0001926422119140625
79729,1,29,179,177,0.00019812583923339844
79730,1,29,179,178,0.00019025802612304688
79731,1,29,178,177,0.00019073486328125
79732,1,29,179,178,0.00019121170043945312
79734,1,31,179,179,0.00018525123596191406
79736,1,29,180,180,0.0001819133758544922
79737,1,29,180,180,0.00019025802612304688
79738,1,29,174,174,0.00018095970153808594
79739,1,29,180,180,0.0001842975616455078
79740,1,29,168,165,0.00016951560974121094
79741,1,29,177,177,0.0001881122589111328
79742,1,29,175,174,0.00017905235290527344
79744,1,29,179,179,0.00022292137145996094
79745,1,29,179,179,0.0001983642578125
79747,1,29,180,180,0.0002505779266357422
79749,1,29,178,178,0.00019049644470214844
79750,1,29,178,178,0.00018453598022460938
79751,1,29,180,180,0.00018858909606933594
79752,1,29,179,178,0.0001823902130126953
79753,1,29,180,180,0.00019240379333496094
79755,1,29,163,163,0.0001666545867919922
79756,1,29,174,174,0.00017762184143066406
79757,1,29,180,180,0.00019121170043945312
79758,1,29,180,180,0.0001857280731201172
79759,1,29,174,174,0.00017881393432617188
79760,1,29,176,176,0.0001800060272216797
79761,1,29,168,168,0.0001728534698486328
79762,1,29,180,180,0.00018262863159179688
79764,1,29,180,180,0.0001881122589111328
79766,1,29,174,171,0.00017642974853515625
79767,1,29,179,179,0.0001842975616455078
