seed,goal_reached,path_length,nodes,loops,time
63121,1,29,180,180,0.0002589225769042969
63122,1,29,179,179,0.00025916099548339844
63123,1,29,176,176,0.0002620220184326172
63124,1,29,180,180,0.0002579689025878906
63125,1,29,177,177,0.00025582313537597656
63126,1,29,178,178,0.0002646446228027344
63127,1,29,178,178,0.0002570152282714844
63128,1,29,180,180,0.0002617835998535156
63129,1,29,179,179,0.00026106834411621094
63130,1,29,179,179,0.0002605915069580078
63132,1,29,180,180,0.00025916099548339844
63133,1,29,165,165,0.00023794174194335938
63135,1,29,179,179,0.00026416778564453125
63136,1,29,178,178,0.0002562999725341797
63138,1,29,180,180,0.00026679039001464844
63139,1,29,180,180,0.00026226043701171875
63140,1,29,179,179,0.00026035308837890625
63141,1,29,180,180,0.00026702880859375
63142,1,29,180,180,0.0002598762512207031
63143,1,29,180,180,0.00026106834411621094
63144,1,29,180,180,0.0002644062042236328
63146,1,29,180,180,0.00025773048400878906
63149,1,29,169,169,0.00024199485778808594
63151,1,29,177,177,0.00025582313537597656
63152,1,29,171,171,0.0002474784851074219
63153,1,29,180,180,0.000270843505859375
63154,1,29,180,180,0.0002665519714355469
63155,1,29,179,179,0.0002574920654296875
63157,1,29,177,177,0.00025916099548339844
63158,1,29,179,179,0.00026035308837890625
63159,1,29,179,179,0.00026297569274902344
63160,1,29,180,180,0.0002582073211669922
63161,1,29,172,172,0.0002510547637939453
63162,1,29,180,180,0.0002675056457519531
63163,1,29,177,177,0.0002548694610595703
63164,1,29,179,179,0.0002579689025878906
63165,1,29,179,179,0.0002655982971191406
63166,1,29,179,179,0.0002582073211669922
63167,1,29,180,180,0.0002601146697998047
63168,1,29,178,178,0.0002627372741699219
63170,1,29,179,179,0.0002605915069580078
63173,1,29,178,178,0.00026488304138183594
63174,1,29,177,177,0.00025534629821777344
63175,1,29,180,180,0.0002589225769042969
63176,1,29,178,178,0.0002646446228027344
63177,1,29,178,178,0.00026917457580566406
63178,1,29,177,177,0.0002579689025878906
63181,1,29,180,180,0.0002579689025878906
63182,1,29,178,178,0.0002617835998535156
63184,1,29,180,180,0.0002586841583251953
63185,1,29,180,180,0.0002598762512207031
63186,1,29,178,178,0.00026297569274902344
63187,1,29,180,180,0.0002605915069580078
63188,1,29,179,179,0.0002593994140625
63189,1,29,180,180,0.00025963783264160156
63192,1,29,180,180,0.0002608299255371094
63193,1,29,178,178,0.00025963783264160156
63194,1,29,178,178,0.0002593994140625
63195,1,29,179,179,0.0002605915069580078
63196,1,29,177,177,0.0003991127014160156
63197,1,29,167,167,0.0002791881561279297
63198,1,29,180,180,0.00026226043701171875
63199,1,29,180,180,0.0002665519714355469
63200,1,29,173,173,0.0002529621124267578
63203,1,29,177,177,0.0002579689025878906
63204,1,29,179,179,0.0002613067626953125
63205,1,29,180,180,0.0002608299255371094
63206,1,29,173,173,0.0002522468566894531
63208,1,29,180,180,0.0002601146697998047
63209,1,29,178,178,0.00025773048400878906
63211,1,29,179,179,0.00026106834411621094
63212,1,29,180,180,0.0002605915069580078
63213,1,29,180,180,0.00026154518127441406
63215,1,29,176,176,0.00026488304138183594
63216,1,29,177,177,0.0002627372741699219
63217,1,29,180,180,0.00026226043701171875
63218,1,29,180,180,0.00026297569274902344
63219,1,29,179,179,0.00026345252990722656
63220,1,29,179,179,0.0002586841583251953
63221,1,29,179,179,0.0002601146697998047
63222,1,29,175,175,0.00026869773864746094
63223,1,29,179,179,0.0002589225769042969
63225,1,29,179,179,0.0002598762512207031
63226,1,29,178,178,0.0002639293670654297
63227,1,29,180,180,0.00025773048400878906
63230,1,29,180,180,0.00025773048400878906
63231,1,29,180,180,0.0002601146697998047
63232,1,29,179,179,0.00026297569274902344
63233,1,29,178,178,0.00025582313537597656
63234,1,37,180,180,0.00025534629821777344
63235,1,29,173,173,0.0002586841583251953
63236,1,29,160,160,0.00023126602172851562
63238,1,29,177,177,0.00026297569274902344
63239,1,29,178,178,0.0002560615539550781
63240,1,29,177,177,0.0002579689025878906
63242,1,29,179,179,0.0002639293670654297
63243,1,29,178,178,0.00025916099548339844
63248,1,29,178,178,0.0002541542053222656
63249,1,29,180,180,0.0002658367156982422
63251,1,29,177,177,0.00025653839111328125
63252,1,29,162,162,0.00023603439331054688
63253,1,29,178,178,0.0002598762512207031
63254,1,29,177,177,0.0002586841583251953
63255,1,29,180,180,0.0002655982971191406
63256,1,29,179,179,0.0002598762512207031
63257,1,29,179,179,0.0002617835998535156
63258,1,29,180,180,0.0002665519714355469
63259,1,29,180,180,0.0002608299255371094
63260,1,33,180,180,0.0002620220184326172
63261,1,29,180,180,0.00026702880859375
63262,1,29,180,180,0.0002639293670654297
63263,1,29,177,177,0.0002574920654296875
63264,1,29,180,180,0.00026607513427734375
63265,1,29,180,180,0.00025963783264160156
63266,1,29,178,178,0.0002562999725341797
63267,1,29,180,180,0.0002655982971191406
63268,1,29,180,180,0.0002589225769042969
63269,1,29,179,179,0.00025725364685058594
63270,1,29,180,180,0.00026226043701171875
63272,1,29,180,180,0.00026416778564453125
63273,1,29,180,180,0.0002617835998535156
63276,1,29,177,177,0.0002593994140625
63277,1,29,180,180,0.00026035308837890625
63278,1,29,180,180,0.0002601146697998047
63280,1,29,179,179,0.0002601146697998047
63281,1,29,180,180,0.0002593994140625
63283,1,29,179,179,0.0002582073211669922
63284,1,29,180,180,0.000263214111328125
63285,1,29,171,171,0.0002491474151611328
63286,1,29,179,179,0.0002605915069580078
63288,1,29,178,178,0.00025725364685058594
63289,1,29,180,180,0.0002582073211669922
63290,1,29,180,180,0.0002677440643310547
63291,1,29,175,175,0.0002529621124267578
63293,1,29,178,178,0.0002562999725341797
63294,1,29,178,178,0.00026917457580566406
63296,1,29,180,180,0.0002574920654296875
63297,1,29,180,180,0.00026154518127441406
63298,1,29,179,179,0.0002586841583251953
63299,1,29,180,180,0.0002608299255371094
63300,1,29,178,178,0.0002560615539550781
63301,1,29,180,180,0.0002620220184326172
63302,1,29,174,174,0.0002601146697998047
63303,1,29,179,179,0.00026679039001464844
63304,1,29,179,179,0.0003612041473388672
63305,1,29,166,166,0.0004210472106933594
63306,1,29,180,180,0.0002818107604980469
63307,1,29,180,180,0.0002815723419189453
63308,1,29,178,178,0.00026869773864746094
63309,1,29,180,180,0.0002734661102294922
63312,1,29,178,178,0.0003192424774169922
63313,1,29,180,180,0.0002777576446533203
63314,1,29,179,179,0.000263214111328125
63316,1,29,180,180,0.0002646446228027344
63317,1,29,179,179,0.0002651214599609375
63318,1,29,180,180,0.0002608299255371094
63319,1,29,179,179,0.0002624988555908203
63320,1,29,179,179,0.00026488304138183594
63321,1,29,180,180,0.0002613067626953125
63322,1,29,180,180,0.00026297569274902344
63323,1,31,178,178,0.0002627372741699219
63324,1,29,180,180,0.0002593994140625
63325,1,29,179,179,0.0002593994140625
63326,1,29,180,180,0.00026416778564453125
63327,1,29,179,179,0.0002601146697998047
63328,1,29,180,180,0.00026679039001464844
63329,1,29,178,178,0.0002605915069580078
63331,1,29,180,180,0.0002593994140625
63332,1,29,176,176,0.0002620220184326172
63333,1,29,178,178,0.0002586841583251953
63335,1,29,178,178,0.0002624988555908203
63338,1,29,165,165,0.0002410411834716797
63339,1,29,156,156,0.0002243518829345703
63341,1,29,172,172,0.0002529621124267578
63342,1,29,180,180,0.0002620220184326172
63343,1,29,180,180,0.00026154518127441406
63344,1,29,180,180,0.00026535987854003906
63345,1,29,177,177,0.0002574920654296875
63346,1,29,175,175,0.00025773048400878906
63347,1,29,180,180,0.00026679039001464844
63348,1,29,178,178,0.0002601146697998047
63349,1,29,180,180,0.0002601146697998047
63350,1,29,179,179,0.0002677440643310547
63351,1,29,178,178,0.0002579689025878906
63352,1,29,178,178,0.0002586841583251953
63353,1,29,178,178,0.00025963783264160156
63354,1,29,179,179,0.00026226043701171875
63355,1,29,180,180,0.000270843505859375
63357,1,29,180,180,0.00026106834411621094
63358,1,29,180,180,0.0002684593200683594
63360,1,29,175,175,0.00025200843811035156
63361,1,29,178,178,0.0002560615539550781
63362,1,29,178,178,0.0002791881561279297
63363,1,29,176,176,0.00025534629821777344
63364,1,29,178,178,0.0002593994140625
63365,1,29,176,176,0.0002593994140625
63366,1,29,179,179,0.0002593994140625
63367,1,29,178,178,0.0002579689025878906
63368,1,29,180,180,0.00026535987854003906
63369,1,29,179,179,0.0002570152282714844
63370,1,29,180,180,0.00026297569274902344
63372,1,29,180,180,0.00026488304138183594
63373,1,29,180,180,0.0002613067626953125
63375,1,29,180,180,0.00026226043701171875
63376,1,29,174,174,0.000255584716796875
63378,1,29,177,177,0.0002567768096923828
63380,1,29,176,176,0.0002543926239013672
63381,1,29,175,175,0.00026226043701171875
63382,1,29,180,180,0.0002639293670654297
63383,1,29,180,180,0.0002620220184326172
63384,1,29,180,180,0.0002779960632324219
63386,1,29,180,180,0.0002617835998535156
63387,1,29,180,180,0.0002703666687011719
63388,1,29,178,178,0.00025916099548339844
63389,1,29,178,178,0.0002601146697998047
63390,1,29,175,175,0.0002627372741699219
63391,1,29,180,180,0.0002636909484863281
63392,1,29,180,180,0.00026679039001464844
63393,1,29,179,179,0.0002663135528564453
63394,1,29,179,179,0.00026535987854003906
63395,1,29,178,178,0.0002617835998535156
63396,1,29,179,179,0.00026607513427734375
63397,1,29,174,174,0.00025200843811035156
63398,1,29,180,180,0.0002639293670654297
63399,1,29,180,180,0.0002677440643310547
63401,1,29,180,180,0.0002601146697998047
63402,1,29,178,178,0.0003769397735595703
63403,1,29,178,178,0.0002808570861816406
63404,1,29,180,180,0.0002765655517578125
63405,1,29,180,180,0.0002605915069580078
63407,1,29,180,180,0.00025916099548339844
63408,1,29,179,179,0.00026106834411621094
63410,1,29,179,179,0.0002651214599609375
63411,1,29,166,166,0.0002396106719970703
63413,1,29,180,180,0.00025916099548339844
63414,1,29,178,178,0.00026416778564453125
63415,1,29,180,180,0.0002651214599609375
63417,1,29,173,173,0.00025391578674316406
63418,1,29,177,177,0.0002617835998535156
63419,1,29,179,179,0.0002601146697998047
63420,1,29,179,179,0.0002639293670654297
63421,1,29,180,180,0.0002617835998535156
63422,1,29,171,171,0.0002493858337402344
63423,1,29,180,180,0.0002696514129638672
63427,1,29,177,177,0.00025844573974609375
63428,1,29,180,180,0.0002636909484863281
63429,1,29,177,177,0.00025773048400878906
63430,1,29,180,180,0.00025916099548339844
63431,1,29,180,180,0.00026535987854003906
63432,1,29,174,174,0.00025653839111328125
63433,1,29,180,180,0.0002613067626953125
63434,1,29,179,179,0.00026106834411621094
63435,1,29,171,171,0.0002455711364746094
63437,1,29,180,180,0.00026416778564453125
63440,1,29,176,176,0.0002510547637939453
63441,1,29,178,178,0.0002589225769042969
63442,1,29,178,178,0.0002570152282714844
63443,1,29,177,177,0.0002543926239013672
63444,1,29,178,178,0.0002636909484863281
63445,1,29,172,172,0.0002474784851074219
63446,1,29,178,178,0.00025773048400878906
63447,1,29,179,179,0.00026607513427734375
63448,1,29,180,180,0.00026297569274902344
63450,1,29,179,179,0.0002579689025878906
63451,1,29,180,180,0.00026106834411621094
63452,1,29,177,177,0.00025272369384765625
63453,1,29,173,173,0.000247955322265625
63454,1,29,180,180,0.00025725364685058594
63455,1,29,178,178,0.00026607513427734375
63457,1,29,180,180,0.0002663135528564453
63458,1,29,179,179,0.00025773048400878906
63459,1,29,178,178,0.0002562999725341797
63460,1,31,173,173,0.00025773048400878906
63462,1,29,180,180,0.0002589225769042969
63463,1,29,180,180,0.0002601146697998047
63464,1,29,179,179,0.00026297569274902344
63465,1,29,180,180,0.0002570152282714844
63466,1,29,180,180,0.0002570152282714844
63468,1,29,157,157,0.0002243518829345703
63469,1,29,179,179,0.0002570152282714844
63470,1,29,177,177,0.00025963783264160156
63471,1,29,175,175,0.0002524852752685547
63472,1,29,176,176,0.0002529621124267578
63473,1,29,179,179,0.0002589225769042969
63475,1,31,176,176,0.00025272369384765625
63476,1,29,180,180,0.0002613067626953125
63477,1,29,180,180,0.0002601146697998047
63479,1,29,180,180,0.0002601146697998047
63480,1,29,178,178,0.0002593994140625
63481,1,29,178,178,0.0002636909484863281
63482,1,29,180,180,0.00025844573974609375
63483,1,29,180,180,0.00026035308837890625
63484,1,29,179,179,0.0002636909484863281
63485,1,29,179,179,0.0002582073211669922
63486,1,29,178,178,0.00025653839111328125
63488,1,29,180,180,0.00026035308837890625
63489,1,29,179,179,0.0002579689025878906
63490,1,29,179,179,0.00026345252990722656
63491,1,29,179,179,0.0002551078796386719
63492,1,29,179,179,0.0002579689025878906
63493,1,29,180,180,0.0002644062042236328
63494,1,29,178,178,0.00025725364685058594
63495,1,29,180,180,0.00026106834411621094
63496,1,29,178,178,0.0002627372741699219
63497,1,29,180,180,0.00025653839111328125
63498,1,29,180,180,0.0002598762512207031
63499,1,29,180,180,0.0002658367156982422
63500,1,29,178,178,0.0003104209899902344
63502,1,29,180,180,0.0002613067626953125
63503,1,29,180,180,0.0003185272216796875
63505,1,29,173,173,0.0003154277801513672
63506,1,29,177,177,0.00043654441833496094
63507,1,29,178,178,0.00042176246643066406
63508,1,29,180,180,0.000274658203125
63509,1,29,176,176,0.0002651214599609375
63511,1,29,178,178,0.0002644062042236328
63513,1,29,179,179,0.0002586841583251953
63514,1,29,180,180,0.00026035308837890625
63515,1,29,179,179,0.00025963783264160156
63516,1,29,177,177,0.0002644062042236328
63517,1,29,179,179,0.0002601146697998047
63519,1,29,176,176,0.000255584716796875
63520,1,29,176,176,0.0002536773681640625
63522,1,29,172,172,0.0002465248107910156
63523,1,29,176,176,0.00025391578674316406
63524,1,31,176,176,0.0002613067626953125
63525,1,29,179,179,0.0002644062042236328
63527,1,29,178,178,0.0002586841583251953
63528,1,29,178,178,0.0002601146697998047
63529,1,29,180,180,0.00025844573974609375
63530,1,29,177,177,0.0002551078796386719
63531,1,29,180,180,0.00026679039001464844
63532,1,29,180,180,0.0002593994140625
63533,1,29,179,179,0.0002617835998535156
63534,1,29,177,177,0.0002574920654296875
63535,1,29,161,161,0.00023555755615234375
63536,1,29,180,180,0.0002589225769042969
63537,1,29,180,180,0.000263214111328125
63538,1,29,178,178,0.0002608299255371094
63539,1,29,180,180,0.00026488304138183594
63540,1,29,180,180,0.00025725364685058594
63541,1,29,173,173,0.00024962425231933594
63542,1,29,176,176,0.00026297569274902344
63543,1,29,180,180,0.00026226043701171875
63544,1,29,179,179,0.00025844573974609375
63545,1,29,180,180,0.00026607513427734375
63546,1,29,179,179,0.00026035308837890625
63547,1,29,180,180,0.0002589225769042969
63548,1,29,180,180,0.00026726722717285156
63549,1,29,178,178,0.0002579689025878906
63550,1,29,180,180,0.0002579689025878906
63551,1,29,179,179,0.00026488304138183594
63552,1,29,170,170,0.00024580955505371094
63553,1,29,180,180,0.0002570152282714844
63556,1,29,180,180,0.0002574920654296875
63558,1,29,179,179,0.00026226043701171875
63559,1,29,180,180,0.0002601146697998047
63560,1,29,180,180,0.0002636909484863281
63561,1,29,180,180,0.00026798248291015625
63562,1,29,177,177,0.0002593994140625
63563,1,29,180,180,0.00026488304138183594
63565,1,29,174,174,0.00025177001953125
63566,1,29,179,179,0.0002601146697998047
63567,1,29,179,179,0.0002713203430175781
63568,1,29,179,179,0.0002598762512207031
63569,1,29,178,178,0.0002598762512207031
63570,1,29,180,180,0.0002646446228027344
63571,1,29,180,180,0.00026535987854003906
63572,1,29,178,178,0.0002593994140625
63573,1,29,180,180,0.00026488304138183594
63574,1,29,178,178,0.0002598762512207031
63575,1,29,178,178,0.0002593994140625
63577,1,29,180,180,0.0002644062042236328
63578,1,29,180,180,0.0002617835998535156
63579,1,29,180,180,0.00026988983154296875
63580,1,29,180,180,0.00026106834411621094
63581,1,29,178,178,0.0002627372741699219
63582,1,29,179,179,0.0002675056457519531
63583,1,29,176,176,0.0002593994140625
63584,1,29,180,180,0.0002598762512207031
63587,1,29,178,178,0.0002567768096923828
63588,1,29,180,180,0.0002627372741699219
63589,1,29,180,180,0.00026679039001464844
63590,1,29,180,180,0.0002613067626953125
63591,1,29,179,179,0.0002636909484863281
63592,1,29,180,180,0.00025963783264160156
63593,1,29,179,179,0.00026154518127441406
63594,1,29,175,175,0.00026106834411621094
63595,1,29,179,179,0.0002589225769042969
63596,1,29,180,180,0.0002627372741699219
63597,1,29,177,177,0.0002627372741699219
63598,1,29,178,178,0.0002605915069580078
63599,1,29,178,178,0.0002582073211669922
63601,1,29,162,162,0.00023365020751953125
63602,1,29,172,172,0.00024819374084472656
63603,1,29,180,180,0.0002689361572265625
63606,1,29,175,175,0.0002663135528564453
63607,1,29,180,180,0.00027489662170410156
63608,1,29,179,179,0.00027060508728027344
63609,1,29,180,180,0.000370025634765625
63610,1,29,180,180,0.0002779960632324219
63611,1,29,178,178,0.0002613067626953125
63612,1,29,177,177,0.0002593994140625
63613,1,29,174,174,0.00025653839111328125
63614,1,29,177,177,0.0002620220184326172
63616,1,29,177,177,0.00025081634521484375
63617,1,29,179,179,0.00026702880859375
63618,1,29,177,177,0.0002551078796386719
63619,1,29,180,180,0.0002646446228027344
63620,1,29,178,178,0.0002651214599609375
63621,1,29,180,180,0.00026535987854003906
63622,1,29,178,178,0.00025725364685058594
63623,1,29,178,178,0.00026488304138183594
63624,1,29,167,167,0.0002434253692626953
63625,1,29,179,179,0.00026154518127441406
63626,1,29,180,180,0.00026488304138183594
63628,1,29,180,180,0.0002608299255371094
63629,1,29,169,169,0.00024366378784179688
63630,1,29,174,174,0.00025200843811035156
63631,1,29,179,179,0.00025725364685058594
63632,1,29,177,177,0.00026035308837890625
63633,1,29,164,164,0.0002372264862060547
63634,1,29,177,177,0.0002567768096923828
63635,1,29,180,180,0.00026726722717285156
63636,1,29,180,180,0.00025963783264160156
63637,1,29,180,180,0.00025844573974609375
63638,1,29,180,180,0.00026869773864746094
63640,1,29,180,180,0.00025773048400878906
63642,1,29,180,180,0.00025963783264160156
63643,1,29,180,180,0.0002605915069580078
63644,1,29,179,179,0.0002589225769042969
63645,1,29,179,179,0.0002593994140625
63646,1,29,179,179,0.0002586841583251953
63648,1,31,178,178,0.000255584716796875
63649,1,29,179,179,0.0002601146697998047
63650,1,29,178,178,0.0002663135528564453
63651,1,29,179,179,0.00026226043701171875
63653,1,29,180,180,0.0002601146697998047
63654,1,29,180,180,0.00026679039001464844
63655,1,29,179,179,0.00026035308837890625
63656,1,29,166,166,0.00023937225341796875
63657,1,29,179,179,0.00026297569274902344
63658,1,29,180,180,0.0002624988555908203
63659,1,29,180,180,0.0002620220184326172
63661,1,29,177,177,0.00025463104248046875
63662,1,29,178,178,0.00025916099548339844
63663,1,29,176,176,0.00026035308837890625
63664,1,29,180,180,0.0002684593200683594
63665,1,29,175,175,0.00025391578674316406
63666,1,29,179,179,0.00026297569274902344
63667,1,29,180,180,0.0002646446228027344
63668,1,29,180,180,0.0002608299255371094
63669,1,29,180,180,0.0002624988555908203
63670,1,29,180,180,0.0002586841583251953
63671,1,29,177,177,0.00025653839111328125
63672,1,29,180,180,0.0002658367156982422
63673,1,29,179,179,0.0002593994140625
63674,1,29,178,178,0.00026345252990722656
63675,1,29,179,179,0.0002601146697998047
63676,1,29,179,179,0.0002598762512207031
63677,1,29,180,180,0.00026726722717285156
63678,1,29,180,180,0.0002624988555908203
63680,1,31,180,180,0.0002651214599609375
63681,1,29,180,180,0.0002701282501220703
63682,1,29,180,180,0.0002598762512207031
63683,1,29,180,180,0.00026488304138183594
63685,1,29,179,179,0.0002586841583251953
63686,1,29,178,178,0.0002589225769042969
63687,1,29,180,180,0.0002655982971191406
63688,1,29,179,179,0.0002617835998535156
63689,1,29,172,172,0.00025177001953125
63690,1,29,180,180,0.0002627372741699219
63691,1,29,180,180,0.0002627372741699219
63692,1,29,180,180,0.0002636909484863281
63693,1,29,180,180,0.0002613067626953125
63694,1,29,180,180,0.00026297569274902344
63695,1,29,179,179,0.0002689361572265625
63696,1,29,180,180,0.00026226043701171875
63697,1,29,180,180,0.0002605915069580078
63699,1,29,179,179,0.00026679039001464844
63700,1,29,179,179,0.0002601146697998047
63701,1,29,163,163,0.0002357959747314453
63702,1,29,171,171,0.0002484321594238281
63703,1,29,180,180,0.00034809112548828125
63704,1,29,179,179,0.0002789497375488281
63705,1,29,180,180,0.0003273487091064453
63706,1,29,175,175,0.0002636909484863281
63708,1,29,179,179,0.00026226043701171875
63709,1,29,180,180,0.00026154518127441406
63710,1,29,180,180,0.0002675056457519531
63711,1,29,179,179,0.00026226043701171875
63712,1,29,179,179,0.0002570152282714844
63713,1,29,164,164,0.0002434253692626953
63714,1,29,180,180,0.0002598762512207031
63715,1,29,179,179,0.0002570152282714844
63718,1,29,180,180,0.00025534629821777344
63719,1,29,179,179,0.0002620220184326172
63720,1,29,180,180,0.00026988983154296875
63723,1,29,179,179,0.0002646446228027344
63724,1,29,179,179,0.0002613067626953125
63725,1,29,178,178,0.0002589225769042969
63726,1,29,180,180,0.00025963783264160156
63727,1,29,179,179,0.0002574920654296875
63728,1,29,173,173,0.00025200843811035156
63731,1,29,180,180,0.00026154518127441406
63732,1,29,180,180,0.0002677440643310547
63733,1,29,176,176,0.0002541542053222656
63734,1,29,180,180,0.00026226043701171875
63736,1,29,175,175,0.00025272369384765625
63738,1,29,171,171,0.0002491474151611328
63739,1,29,175,175,0.00025272369384765625
63740,1,29,175,175,0.0002543926239013672
63741,1,29,180,180,0.00026416778564453125
63742,1,29,179,179,0.0002579689025878906
63743,1,29,180,180,0.0002598762512207031
63744,1,29,176,176,0.0002593994140625
63745,1,29,177,177,0.000255584716796875
63747,1,29,176,176,0.00025725364685058594
63749,1,29,180,180,0.0002574920654296875
63751,1,29,177,177,0.0002551078796386719
63752,1,29,180,180,0.0002586841583251953
63753,1,29,180,180,0.00025916099548339844
63755,1,29,180,180,0.00025963783264160156
63756,1,29,177,177,0.00025582313537597656
63757,1,29,171,171,0.00025343894958496094
63758,1,29,156,156,0.00022530555725097656
63759,1,29,179,179,0.0002586841583251953
63760,1,29,179,179,0.00026416778564453125
63761,1,29,169,169,0.000244140625
63763,1,29,180,180,0.0002639293670654297
63764,1,29,180,180,0.0002586841583251953
63765,1,29,177,177,0.000255584716796875
63766,1,29,178,178,0.00026679039001464844
63767,1,29,179,179,0.0002560615539550781
63769,1,29,180,180,0.00025844573974609375
63770,1,29,178,178,0.0002624988555908203
63771,1,29,179,179,0.00025844573974609375
63774,1,29,180,180,0.0002644062042236328
63775,1,29,180,180,0.0002608299255371094
63776,1,29,179,179,0.0002582073211669922
63777,1,29,180,180,0.00026798248291015625
63778,1,29,179,179,0.00025844573974609375
63780,1,29,178,178,0.0002613067626953125
63781,1,29,179,179,0.0002579689025878906
63782,1,29,180,180,0.0002598762512207031
63783,1,29,180,180,0.00026535987854003906
63784,1,29,180,180,0.0002567768096923828
63785,1,29,179,179,0.0002570152282714844
63787,1,29,177,177,0.00025343894958496094
63788,1,29,177,177,0.00025343894958496094
63789,1,29,175,175,0.00025272369384765625
63790,1,29,177,177,0.00025653839111328125
63791,1,29,179,179,0.0002601146697998047
63792,1,29,177,177,0.0002593994140625
63793,1,29,180,180,0.00025963783264160156
63794,1,29,176,176,0.00025463104248046875
63795,1,29,180,180,0.0002675056457519531
63796,1,29,179,179,0.0002586841583251953
63797,1,29,180,180,0.0002613067626953125
63798,1,29,180,180,0.0002644062042236328
63799,1,29,180,180,0.00025916099548339844
63800,1,29,180,180,0.0002589225769042969
63801,1,29,179,179,0.0002627372741699219
63802,1,29,174,174,0.0002510547637939453
63803,1,29,179,179,0.00026035308837890625
63804,1,29,177,177,0.00026035308837890625
63806,1,29,162,162,0.00023126602172851562
63807,1,29,180,180,0.00026607513427734375
63808,1,29,179,179,0.00029969215393066406
63809,1,29,180,180,0.00032067298889160156
63810,1,29,178,178,0.0002613067626953125
63811,1,29,180,180,0.0002624988555908203
63812,1,29,176,176,0.0002684593200683594
63813,1,29,180,180,0.0002624988555908203
63814,1,29,180,180,0.00026106834411621094
63815,1,29,180,180,0.0002663135528564453
63818,1,29,179,179,0.0002567768096923828
63819,1,29,179,179,0.000263214111328125
63820,1,29,174,174,0.0002541542053222656
63822,1,29,180,180,0.0002651214599609375
63823,1,29,179,179,0.000263214111328125
63824,1,29,180,180,0.0002613067626953125
63825,1,29,179,179,0.00026416778564453125
63827,1,29,176,176,0.00025725364685058594
63828,1,29,179,179,0.0002593994140625
63829,1,29,180,180,0.000263214111328125
63830,1,29,178,178,0.00025534629821777344
63831,1,29,178,178,0.0002586841583251953
63832,1,29,180,180,0.0002651214599609375
63833,1,29,179,179,0.0002613067626953125
63834,1,29,179,179,0.0002624988555908203
63836,1,29,180,180,0.00025963783264160156
63837,1,29,179,179,0.00025916099548339844
63839,1,29,180,180,0.0002613067626953125
63841,1,29,180,180,0.00026297569274902344
63842,1,29,178,178,0.0002579689025878906
63843,1,29,179,179,0.00025963783264160156
63844,1,29,179,179,0.000263214111328125
63845,1,29,180,180,0.0002617835998535156
63846,1,29,180,180,0.00026035308837890625
63847,1,29,178,178,0.00026226043701171875
63848,1,29,180,180,0.00025844573974609375
63849,1,29,178,178,0.0002551078796386719
63850,1,29,177,177,0.0002613067626953125
63854,1,29,179,179,0.0002567768096923828
63856,1,29,178,178,0.0002582073211669922
63857,1,29,180,180,0.0002617835998535156
63858,1,29,180,180,0.0002651214599609375
63859,1,29,178,178,0.0002605915069580078
63860,1,29,177,177,0.0002562999725341797
63864,1,31,179,179,0.00025725364685058594
63865,1,31,180,180,0.0002665519714355469
63866,1,31,180,180,0.0002589225769042969
63867,1,29,180,180,0.00026106834411621094
63869,1,29,175,175,0.0002605915069580078
63871,1,29,179,179,0.00026106834411621094
63872,1,29,179,179,0.0002598762512207031
63873,1,29,170,170,0.00024580955505371094
63874,1,29,177,177,0.00025653839111328125
63875,1,29,180,180,0.0002624988555908203
63876,1,29,180,180,0.00026226043701171875
63878,1,29,177,177,0.0002543926239013672
63879,1,29,180,180,0.00026297569274902344
63880,1,29,179,179,0.00026106834411621094
63881,1,29,180,180,0.0002713203430175781
63882,1,29,177,177,0.00025963783264160156
63884,1,29,174,174,0.0002522468566894531
63885,1,29,180,180,0.0002701282501220703
63886,1,29,180,180,0.00026106834411621094
63887,1,29,179,179,0.0002589225769042969
63889,1,29,177,177,0.00025916099548339844
63890,1,29,179,179,0.00025844573974609375
63891,1,29,175,175,0.0002541542053222656
63893,1,29,179,179,0.0002636909484863281
63894,1,29,180,180,0.0002665519714355469
63895,1,29,180,180,0.0002627372741699219
63896,1,29,179,179,0.00025963783264160156
63898,1,29,180,180,0.0002675056457519531
63900,1,29,179,179,0.00025773048400878906
63901,1,29,179,179,0.0002639293670654297
63902,1,29,177,177,0.00025653839111328125
63904,1,29,179,179,0.00026226043701171875
63905,1,29,179,179,0.0002620220184326172
63906,1,29,180,180,0.00026345252990722656
63907,1,29,164,164,0.00023651123046875
63908,1,29,179,179,0.0002644062042236328
63910,1,29,178,178,0.0002608299255371094
63911,1,29,179,179,0.00026679039001464844
63913,1,29,179,179,0.00026297569274902344
63914,1,29,175,175,0.0003192424774169922
63915,1,29,178,178,0.0002942085266113281
63916,1,29,178,178,0.00026416778564453125
63917,1,29,178,178,0.0002663135528564453
63918,1,29,178,178,0.0002658367156982422
63920,1,29,177,177,0.0002624988555908203
63921,1,29,180,180,0.0002694129943847656
63922,1,29,180,180,0.0002644062042236328
63923,1,29,180,180,0.00026154518127441406
63924,1,29,180,180,0.00026988983154296875
63926,1,29,180,180,0.0002636909484863281
63927,1,29,179,179,0.0002684593200683594
63928,1,29,180,180,0.0002620220184326172
63931,1,29,180,180,0.0002608299255371094
63933,1,29,177,177,0.0002627372741699219
63934,1,29,179,179,0.0002624988555908203
63935,1,29,176,176,0.0002574920654296875
63936,1,29,173,173,0.0002524852752685547
